stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding																																	   
242,267,"Lakewood Dr SW & 80th St SW",,47.184400,-122.508668,,,,,,1
2328,2670,"48th St S & Alaska - Wilkeson Overpass",,47.213783,-122.460110,,,,,,1
243,268,"40th Ave SW & 100th St SW",,47.167882,-122.490726,,,,,,1
2345,2689,"56th St E & A St",,47.206313,-122.430688,,,,,,1
244,269,"40th Ave SW & 100th St SW",,47.167805,-122.490873,,,,,,1
2346,2690,"56th St S & Alaska St",,47.206606,-122.458408,,,,,,1
2347,2691,"56th St S & Alaska St",,47.206501,-122.458065,,,,,,1
2355,2699,"56th St S & Cushman Ave",,47.206524,-122.454487,,,,,,1
23,27,"108th St SW & Bridgeport Way SW",,47.159379,-122.504099,,,,,,1
245,270,"Emerson St & 67th Ave W",,47.221017,-122.526288,,,,,,1
2356,2700,"56th St S & Cushman St",,47.206449,-122.454820,,,,,,1
246,271,"40th St W & 67th Ave W",,47.220916,-122.526538,,,,,,1
2368,2712,"56th St S & Pacific Ave",,47.206438,-122.434762,,,,,,1
2369,2713,"56th St S & Pacific Ave",,47.206369,-122.433604,,,,,,1
2372,2716,"56th St S & S G St",,47.206464,-122.440723,,,,,,1
2373,2717,"56th St S & S G St",,47.206358,-122.439797,,,,,,1
2374,2718,"56th St S & S J St",,47.206504,-122.447437,,,,,,1
2375,2719,"56th St S & S J St",,47.206401,-122.446926,,,,,,1
247,272,"40th St W & Drexler Dr W",,47.220908,-122.532641,,,,,,1
2376,2720,"56th St S & S Sheridan Ave",,47.206519,-122.452126,,,,,,1
2377,2721,"56th St S & S M St",,47.206402,-122.450564,,,,,,1
2381,2725,"56th St S & Yakima St",,47.206501,-122.443557,,,,,,1
2382,2726,"56th St S & Yakima Ave",,47.206346,-122.442803,,,,,,1
2383,2727,"66th St W & 53rd Ave W",,47.197454,-122.507120,,,,,,1
2384,2728,"66th St S & Cheyenne St",,47.197497,-122.498180,,,,,,1
248,273,"40th St W & Drexler Dr",,47.220820,-122.531708,,,,,,1
2386,2730,"66th St S & Verde St",,47.197403,-122.496475,,,,,,1
2393,2737,"66th St S & S Orchard St",,47.197519,-122.505122,,,,,,1
2394,2738,"66th St S & S Mason Ave",,47.197497,-122.494177,,,,,,1
28370,2739,"Bridgeport Way W & Ped Crossing",,47.210070,-122.534675,,,,,,1
6162,2740,"Bridgeport Way W & Cirque Dr W",,47.210611,-122.534751,,,,,,1
6416,2741,"Roosevelt Ave E & Wright Ave",,47.234759,-122.400320,,,,,,1
12217,2742,"32nd St E & Roosevelt Ave E",,47.235642,-122.401299,,,,,,1
2396,2745,"84th St S & Ainsworth Ave",,47.181056,-122.455586,,,,,,1
2397,2746,"84th St S & Ainsworth Ave",,47.180948,-122.454983,,,,,,1
2398,2747,"84th St S & Alaska St",,47.181079,-122.458258,,,,,,1
2400,2749,"84th St S & Alaska",,47.180988,-122.458938,,,,,,1
2401,2750,"84th St S & Hosmer",,47.181097,-122.460256,,,,,,1
2403,2752,"96th St S & 26th Ave S",,47.170272,-122.470130,,,,,,1
2404,2753,"96th St S & S Tacoma Way",,47.170308,-122.479756,,,,,,1
9777,2754,"32nd St E & E R St",,47.235265,-122.404920,,,,,,1
2405,2755,"9th St S & Broadway",,47.255163,-122.441183,,,,,,1
4294,2756,"32nd St E & E R St",,47.235211,-122.404540,,,,,,1
2406,2757,"9th St S & Fawcett Ave",,47.255046,-122.443272,,,,,,1
8127,2758,"32nd St E & E Portland Ave",,47.234770,-122.408853,,,,,,1
2407,2759,"9th St S & Fawcett Ave",,47.254904,-122.443589,,,,,,1
251,276,"40th St W & Bridgeport Wy",,47.220910,-122.535624,,,,,,1
2408,2764,"9th St S & St Helens Ave",,47.255230,-122.441186,,,,,,1
2409,2766,"9th St S & Tacoma Ave",,47.254847,-122.445319,,,,,,1
2410,2767,"9th St S & Tacoma Ave",,47.254758,-122.445090,,,,,,1
252,277,"40th St W & Bridgeport Wy W",,47.220805,-122.535547,,,,,,1
2412,2770,"9th St S & Yakima Ave",,47.254518,-122.447418,,,,,,1
2413,2773,"Park Ave S & 100th St S",,47.166785,-122.441989,,,,,,1
2414,2774,"Park Ave S & 100th St S",,47.166805,-122.442127,,,,,,1
2416,2776,"S Tacoma Way & 100th St SW",,47.167473,-122.483600,,,,,,1
2417,2777,"S Tacoma Way & 100th SW",,47.167662,-122.483693,,,,,,1
2418,2778,"S Tacoma Way & 112th St S",,47.156465,-122.483480,,,,,,1
2419,2779,"S Tacoma Way & S 74th St",,47.188207,-122.483623,,,,,,1
253,278,"Emerson St & Evergreen Dr",,47.220947,-122.519740,,,,,,1
2420,2780,"S Tacoma Way & S 80th St",,47.184736,-122.483643,,,,,,1
2421,2781,"S Tacoma Way & 84th St S",,47.181339,-122.483730,,,,,,1
2422,2782,"S Tacoma Way & S 86th St",,47.179126,-122.483878,,,,,,1
2423,2783,"S Tacoma Way & 88th St S",,47.177949,-122.483726,,,,,,1
2424,2784,"S Tacoma Way & 90th St S",,47.175802,-122.483711,,,,,,1
2425,2785,"S Tacoma Way & S 90th St",,47.175498,-122.483852,,,,,,1
2426,2786,"S Tacoma Way & 92nd St S",,47.173697,-122.483661,,,,,,1
2427,2787,"S Tacoma Way & S 92nd St",,47.173686,-122.483801,,,,,,1
2428,2788,"S Tacoma Way & 96th St SW",,47.170818,-122.483762,,,,,,1
2429,2789,"S Tacoma Way & 96th St SW",,47.170881,-122.483626,,,,,,1
4136,2790,"Federal Way TC - Bay 2",,47.317469,-122.304451,,,,,,1
29629,2791,"International Blvd & S 180th St",,47.442455,-122.295926,,,,,,1
25405,2792,"Portland Ave E & 44th St E",,47.217637,-122.407737,,,,,,1
2430,2793,"S Tacoma Way & S 80th S",,47.184358,-122.483797,,,,,,1
2431,2795,"S Tacoma Way & Fife St",,47.230811,-122.470644,,,,,,1
2433,2798,"S Tacoma Way & Perkins Ln SW",,47.164250,-122.483743,,,,,,1
24,28,"108th St SW & Main St SW",,47.159466,-122.512180,,,,,,1
2437,2802,"S Tacoma Way & S 50th St",,47.211768,-122.483747,,,,,,1
2438,2803,"S Tacoma Way & S 50th St",,47.211905,-122.483599,,,,,,1
2439,2804,"S Tacoma Way & S 52nd St",,47.209537,-122.483628,,,,,,1
2440,2805,"S Tacoma Way & S 52nd St",,47.209494,-122.483848,,,,,,1
2441,2806,"S Tacoma Way & S 54th St",,47.208139,-122.483773,,,,,,1
2442,2807,"S Tacoma Way & S 54th St",,47.207927,-122.483653,,,,,,0
2443,2808,"S Tacoma Way & S 56th St",,47.206339,-122.483796,,,,,,1
2444,2809,"S Tacoma Way & S 56th St",,47.206060,-122.483669,,,,,,1
256,281,"Emerson St & Rainier Dr",,47.221058,-122.517969,,,,,,1
2446,2811,"S Tacoma Way & S 58th St",,47.204036,-122.483787,,,,,,1
2448,2813,"S Tacoma Way & S 60th St",,47.202525,-122.483756,,,,,,1
2449,2814,"S Tacoma Way & S 62nd St",,47.201203,-122.483594,,,,,,1
2453,2818,"S Tacoma Way & S 66th St",,47.197706,-122.483630,,,,,,1
2454,2819,"S Tacoma Way & S 66th St",,47.196763,-122.483768,,,,,,1
257,282,"Emerson St & Rainier Dr",,47.220955,-122.517905,,,,,,1
2457,2822,"S Tacoma Way & S 70th St",,47.194012,-122.483598,,,,,,1
2458,2823,"S Tacoma Way & S 70th St",,47.193595,-122.483748,,,,,,1
2461,2826,"S Tacoma Way & S 74th St",,47.190479,-122.483609,,,,,,1
2462,2827,"S Tacoma Way & S 74th St",,47.189939,-122.483762,,,,,,1
2463,2828,"S Tacoma Way & 80th St S",,47.186997,-122.483762,,,,,,1
2464,2829,"S Tacoma Way & S 84th St",,47.181169,-122.483889,,,,,,1
258,283,"Emerson St & West Mount Dr",,47.221050,-122.520131,,,,,,1
2465,2831,"S Tacoma Way & Sprague Ave",,47.232217,-122.463448,,,,,,1
2467,2833,"S Tacoma Way & Trafton St",,47.231724,-122.466797,,,,,,1
2468,2834,"S Tacoma Way & Trafton St",,47.231587,-122.467011,,,,,,1
2469,2837,"S Tacoma Way & Fife St",,47.230472,-122.471174,,,,,,1
2470,2838,"S Tacoma Way & 112th St S",,47.156639,-122.483596,,,,,,1
14887,2840,"Lakeland Hills Wy & 50th St SE",,47.263478,-122.221168,,,,,,1
2472,2841,"Sequalish St & Chambers St",,47.168455,-122.598654,,,,,,1
2473,2842,"Sequalish St & Main St",,47.170612,-122.594519,,,,,,1
2474,2843,"Sequalish St & Main St",,47.170662,-122.594187,,,,,,1
2486,2855,"Sheridan Ave S & S 58th St",,47.205047,-122.452398,,,,,,1
25647,2856,"Sheridan Ave S & S 58th St",,47.205063,-122.452262,,,,,,1
2488,2857,"Sheridan Ave S & S 61st St",,47.202332,-122.452372,,,,,,1
2489,2858,"Sheridan Ave S & S 61st St",,47.202009,-122.452509,,,,,,1
2490,2859,"Sheridan Ave S & S 64th St",,47.198781,-122.452372,,,,,,1
2491,2860,"Sheridan Ave S & S 64th St",,47.198926,-122.452510,,,,,,1
2492,2861,"Sheridan Ave S & S 68th St",,47.195703,-122.452389,,,,,,0
2493,2862,"Sheridan Ave S & S 68th St",,47.195355,-122.452529,,,,,,1
2494,2863,"Sheridan Ave S & S 72nd St",,47.192255,-122.452416,,,,,,1
2495,2864,"Sheridan Ave S & S 72nd St",,47.191968,-122.452555,,,,,,1
2496,2865,"Sheridan Ave S & S 76th St",,47.188377,-122.452597,,,,,,1
2497,2866,"Sheridan Ave S & S 76th St",,47.188042,-122.452465,,,,,,1
2500,2869,"Sheridan Ave S & S 80th St",,47.184780,-122.452511,,,,,,1
2501,2870,"Sheridan Ave S & S 80th St",,47.184685,-122.452648,,,,,,1
2502,2871,"Sheridan Ave S & S 83rd St",,47.181654,-122.452514,,,,,,1
2503,2872,"Sheridan Ave S & S 84th St",,47.181070,-122.452658,,,,,,1
2505,2874,"Soundview Dr & Kelsey Ln",,47.311509,-122.579161,,,,,,1
2506,2875,"Soundview Dr & 61st St Ct NW",,47.314230,-122.578993,,,,,,1
2507,2876,"Soundview Dr & 61st St Ct NW",,47.313964,-122.579148,,,,,,1
2509,2878,"Soundview Dr & Kelsey Ln",,47.311205,-122.578988,,,,,,1
2511,2880,"Soundview Dr & Hunt St NW",,47.316002,-122.579122,,,,,,1
14162,2881,"Lakeland Hills Wy & 51st St SE",,47.262617,-122.221769,,,,,,1
25,29,"108th St SW & Davisson Dr SW",,47.159374,-122.512587,,,,,,1
7885,2907,"Rainier Ave S & SW 7th St",,47.474405,-122.215142,,,,,,1
2535,2909,"Mountain Hwy E & Field Rd E",,47.076472,-122.425557,,,,,,1
2538,2912,"SR 7 & 8th Ave E - Walmart",,47.073192,-122.420920,,,,,,1
2539,2913,"Pacific Ave S & 180th St S",,47.093715,-122.434901,,,,,,1
2540,2914,"Mountain Hwy E & B St E",,47.078762,-122.428393,,,,,,1
2541,2915,"Mountain Hwy E & Field Rd E",,47.076414,-122.425242,,,,,,1
2542,2916,"Mountain Hwy E & Pirnie Rd E",,47.078811,-122.428664,,,,,,1
2543,2917,"Mountain Hwy E & SR 507",,47.082449,-122.433548,,,,,,1
2544,2918,"St Helens Ave & S 6th Ave",,47.258829,-122.443385,,,,,,1
2545,2919,"St Helens Ave & 1st St S",,47.263154,-122.446289,,,,,,1
2547,2921,"St Helens Ave & S 4th St",,47.260632,-122.444594,,,,,,1
2549,2923,"St Helens Ave & 6th Ave",,47.258744,-122.443491,,,,,,1
2550,2924,"St Helens Ave & S 2nd St",,47.262335,-122.445901,,,,,,1
2551,2925,"St Helens Ave & S 4th St",,47.260260,-122.444496,,,,,,1
40868,293,"Park Ave N & N 6th St",,47.492404,-122.202133,,,,,,1
7909,2931,"Park Ave N & N 8th St",,47.496138,-122.202143,,,,,,1
2559,2934,"Trafton St & State St",,47.240929,-122.465580,,,,,,1
2560,2935,"State St & S 23rd St S",,47.239340,-122.465171,,,,,,1
2561,2936,"State St & S 24th St",,47.238243,-122.465327,,,,,,1
18489,2937,"Park Dr NE & Garden Ave N",,47.500553,-122.201203,,,,,,1
2562,2938,"Steele St & Hosmer St",,47.172050,-122.463660,,,,,,1
2563,2939,"Steele St & Hosmer St",,47.171764,-122.464152,,,,,,1
2564,2940,"Steele St & S 96th St",,47.170399,-122.465430,,,,,,1
2565,2941,"96th St S & Steele St",,47.170258,-122.466265,,,,,,1
2566,2942,"Steilacoom Blvd SW & 83rd AveSW",,47.179843,-122.548476,,,,,,1
2567,2943,"Steilacoom Blvd SW & 87th Ave SW",,47.179373,-122.552752,,,,,,1
2568,2944,"Steilacoom Blvd SW & 87th Ave SW",,47.179259,-122.552820,,,,,,1
2569,2945,"Steilacoom Blvd SW & Briggs Ln",,47.180012,-122.545130,,,,,,1
2570,2946,"Steilacoom Blvd SW & Briggs Ln",,47.179901,-122.544602,,,,,,1
2571,2947,"Steilacoom Blvd SW & 72nd Ave Ct SW",,47.177801,-122.534406,,,,,,1
2572,2948,"Steilacoom Blvd SW & 72nd Ave Ct SW",,47.177676,-122.534841,,,,,,1
2573,2949,"Steilacoom Blvd & Sentinel",,47.176911,-122.574769,,,,,,1
2574,2950,"Steilacoom Blvd & Far West Dr",,47.176794,-122.573992,,,,,,1
2576,2952,"Steilacoom Blvd SW & Hipkins Rd",,47.179845,-122.547147,,,,,,1
2577,2953,"Steilacoom Blvd SW & Phillips Rd SW",,47.177978,-122.537474,,,,,,1
2578,2954,"Steilacoom Blvd SW & Phillips Rd",,47.177956,-122.537916,,,,,,1
2579,2955,"Steilacoom Blvd & Byrd Dr",,47.176864,-122.576501,,,,,,1
2580,2956,"Steilacoom Blvd SW & Weller Rd",,47.179653,-122.541222,,,,,,1
2581,2957,"Steilacoom Blvd SW & Weller Rd SW",,47.179898,-122.541927,,,,,,1
2582,2958,"Steilacoom Blvd SW & Circle Dr",,47.176992,-122.566066,,,,,,1
2584,2960,"Steilacoom Blvd SW & Circle Dr",,47.176883,-122.566116,,,,,,1
2586,2962,"Steilacoom Blvd SW & Woodbourne",,47.176900,-122.529921,,,,,,1
2587,2963,"Steilacoom Blvd SW & Woodbourne",,47.176774,-122.529837,,,,,,1
2588,2964,"Steilacoom Blvd SW & Mt View Cemetary",,47.176554,-122.494229,,,,,,1
2589,2965,"Steilacoom Blvd SW & Mt View Cemetary",,47.176450,-122.494036,,,,,,1
2590,2966,"Steilacoom Blvd SW & Clover Park VocTech",,47.176458,-122.497379,,,,,,1
2591,2967,"Steilacoom Blvd SW & Durango St SW",,47.176553,-122.487097,,,,,,1
2592,2968,"Steilacoom Blvd SW & Durango St SW",,47.176451,-122.487624,,,,,,1
2593,2969,"Steilacoom Blvd SW & Hageness Dr",,47.176572,-122.500492,,,,,,1
2594,2970,"Steilacoom Blvd SW & Hageness Dr",,47.176464,-122.499611,,,,,,1
2597,2973,"Steilacoom Blvd SW & Lakewood Dr",,47.176468,-122.508235,,,,,,1
266,298,"4th Ave & Cherry St",,47.604446,-122.331260,,,,,,1
267,299,"4th Ave S & Jackson St",,47.598881,-122.328961,,,,,,1
26,30,"108th St SW & Freiday St SW",,47.159478,-122.501203,,,,,,1
2624,3000,"Stewart Ave W & 12th St NW",,47.195570,-122.310486,,,,,,1
2625,3001,"Stewart Ave W & 12th St NW",,47.195388,-122.310037,,,,,,1
2626,3002,"Stewart Ave W & 15th St NW",,47.196197,-122.314072,,,,,,1
2627,3003,"Stewart Ave W & 15th St NW",,47.196032,-122.313744,,,,,,1
2628,3004,"Stewart Ave W & 18th St NW",,47.197022,-122.318775,,,,,,1
2629,3005,"Stewart Ave W & 18th St NW",,47.196892,-122.318654,,,,,,1
2630,3006,"Stewart Ave W & 21st St NW",,47.197611,-122.322142,,,,,,1
2631,3007,"Stewart Ave W & 21st St NW",,47.197484,-122.322026,,,,,,1
2632,3008,"Stewart Ave W & 5th St NW",,47.193836,-122.299947,,,,,,1
2633,3009,"Stewart Ave W & 68th Ave E",,47.200644,-122.339281,,,,,,1
269,301,"4th Ave & Seneca St",,47.607451,-122.334088,,,,,,1
2637,3013,"Stewart Ave W & 7th St NW",,47.194122,-122.302398,,,,,,1
2638,3014,"Stewart Ave W & 7th St NW",,47.193912,-122.301800,,,,,,1
2639,3015,"Stewart Ave W & 9th St NW",,47.194629,-122.305232,,,,,,1
2640,3016,"Stewart Ave W & 9th St NW",,47.194484,-122.305006,,,,,,1
2641,3017,"Stewart Ave E & 31st St NW",,47.199922,-122.335201,,,,,,1
2642,3018,"Stewart Ave E & 29th Pl NW",,47.199526,-122.333566,,,,,,0
2643,3019,"Stewart Ave E & 23rd St NW",,47.198772,-122.328672,,,,,,1
2644,3020,"Stewart St & 9th Ave",,47.615733,-122.334375,,,,,,1
8468,3021,"Bellevue TC - Bay 6",,47.615474,-122.193746,,,,,,1
23731,3024,"Park Dr NE & Lk Washington Blvd N",,47.500594,-122.201358,,,,,,1
273,305,"SR 512 P&R",,47.160852,-122.483554,,,,,,1
18916,3054,"Park Ave N & N 8th St",,47.495396,-122.202285,,,,,,1
2676,3055,"Tacoma Ave & S 7th St",,47.257097,-122.445328,,,,,,1
2677,3056,"Tacoma Ave & S 8th St",,47.255896,-122.445223,,,,,,1
2678,3057,"Tacoma Ave & S 9th St",,47.255057,-122.444853,,,,,,1
23754,3061,"Renton TC - Bay 1",,47.480887,-122.208923,,,,,,1
24662,3062,"Rainier Ave S & SW 7th St",,47.473229,-122.216958,,,,,,1
2682,3065,"Tacoma Mall Blvd & S 43rd St",,47.218035,-122.463932,,,,,,1
2683,3067,"Tacoma Mall Blvd & S 48th St",,47.214645,-122.463454,,,,,,1
2684,3069,"Tacoma Mall Blvd & Steele St",,47.220987,-122.465826,,,,,,1
2685,3070,"Tacoma Mall Blvd & Steele St",,47.220893,-122.466842,,,,,,1
30418,3075,"Seneca St & 5th Ave",,47.608031,-122.333007,,,,,,1
5290,3077,"NIS-Layover for buses preparing to depart",,47.240774,-122.425769,,,,,,1
2689,3079,"TCC TC",,47.243132,-122.525611,,,,,,1
2690,3081,"Thompson Ave & S 35th St",,47.227785,-122.444609,,,,,,1
2691,3082,"Thompson Ave & S 35th St",,47.227826,-122.444763,,,,,,1
2692,3083,"Thompson Ave & S 37th St",,47.224953,-122.444676,,,,,,1
11623,3084,"Thompson Ave & S 37th St",,47.224424,-122.444838,,,,,,1
2694,3085,"Thompson Ave & S 38th St",,47.222079,-122.444684,,,,,,1
2695,3086,"Thompson Ave & S 39th St",,47.221884,-122.444838,,,,,,1
2696,3087,"Thompson Ave & S 43rd St",,47.218416,-122.444943,,,,,,1
2697,3088,"Thompson Ave & S 43rd St",,47.218303,-122.444805,,,,,,1
277,309,"56th St S & Fife St",,47.206523,-122.471310,,,,,,1
2700,3091,"Thompson Ave & S 46th St",,47.215123,-122.444243,,,,,,1
2706,3099,"Trafton St & State St",,47.241254,-122.465981,,,,,,1
27,31,"108th St SW & Freiday St SW",,47.159383,-122.501003,,,,,,1
278,310,"56th St S & Fife St",,47.206419,-122.471110,,,,,,1
279,311,"56th St S & Tacoma Mall Blvd",,47.206512,-122.464827,,,,,,1
2725,3118,"Union Ave & Gove St",,47.166683,-122.603081,,,,,,1
2726,3119,"Union Ave & Champion St",,47.168809,-122.603031,,,,,,1
280,312,"56th St S & Tacoma Mall Blvd",,47.206414,-122.465137,,,,,,1
281,313,"59th Ave SW & 100th St SW",,47.165942,-122.515722,,,,,,1
2736,3131,"Union Ave SW & Lake St SW",,47.125352,-122.547372,,,,,,1
2737,3132,"Union Ave SW & Lake St SW",,47.125127,-122.547967,,,,,,1
282,314,"59th Ave SW & 100th St SW",,47.165931,-122.515856,,,,,,1
2756,3151,"Union Ave S & S 19th St",,47.242520,-122.482760,,,,,,1
2758,3153,"Union Ave S & S 23rd St",,47.239427,-122.481941,,,,,,1
2759,3154,"Union Ave S & S 23rd St",,47.239917,-122.482165,,,,,,1
2761,3156,"Union Ave S & Tacoma Ctrl Plaza",,47.236560,-122.481678,,,,,,1
2762,3157,"Union Ave & S 35th St",,47.228470,-122.483598,,,,,,1
2764,3159,"Union Ave & S 35th St",,47.228341,-122.483755,,,,,,1
2767,3162,"Union Ave SW & Spruce St SW",,47.126762,-122.545003,,,,,,1
2768,3163,"Union Ave SW & Spruce St SW",,47.126510,-122.545636,,,,,,1
2769,3164,"Union Ave S & Tahoma Terrace Apts",,47.237213,-122.481874,,,,,,1
2770,3166,"Veterans Dr SW & Maks Pl",,47.133068,-122.579863,,,,,,1
283,317,"59th Ave SW & Gravelly Lake Dr",,47.173605,-122.515432,,,,,,1
284,318,"59th Ave SW & Gravelly Lake Dr",,47.173263,-122.515576,,,,,,1
2787,3186,"Vassault St N & N 23rd St",,47.268962,-122.521289,,,,,,1
2788,3187,"Vassault St N & N 24th St",,47.269858,-122.521149,,,,,,1
2789,3188,"Vassault St N & N 26th St",,47.271176,-122.521058,,,,,,1
2790,3189,"Vassault St N & N 26th St",,47.271077,-122.521240,,,,,,1
2796,3195,"Vassault St N & Westgate Blvd",,47.266424,-122.521161,,,,,,1
2797,3196,"Westgate Blvd & Vassault St N",,47.266179,-122.521559,,,,,,1
2799,3198,"Vernon Ave SW & Lawndale Ave",,47.145601,-122.559749,,,,,,1
2800,3199,"Vernon Ave SW & Kenwood Dr SW",,47.144865,-122.559608,,,,,,1
24604,3201,"Vernon Ave SW & Washington Blvd",,47.148088,-122.559748,,,,,,1
2803,3202,"Vernon Ave SW & Lawndale Ave",,47.146075,-122.559610,,,,,,1
2806,3205,"Vernon Ave SW & North Lake Dr SW",,47.144296,-122.559719,,,,,,1
2808,3207,"Veterans Dr SW & Vernon Ave SW",,47.142328,-122.562526,,,,,,1
2809,3209,"Veterans Dr SW & Vernon Ave SW",,47.142240,-122.563318,,,,,,1
2810,3210,"Veterans Dr SW & American Ave SW",,47.142221,-122.566108,,,,,,1
2811,3211,"Veterans Dr SW & Edgewood Ave SW",,47.142331,-122.565931,,,,,,1
31559,3214,"Veterans Dr SW & VA Healthcare - Bldg 81",,47.135932,-122.576055,,,,,,1
287,322,"59th Ave SW & Bridgeport Way SW",,47.170499,-122.515525,,,,,,1
2823,3223,"Warner St & S 38th St",,47.222000,-122.480617,,,,,,1
2824,3224,"Warner St & S 38th St",,47.222071,-122.480729,,,,,,1
2827,3227,"Warner St & S 43rd St",,47.218605,-122.480521,,,,,,1
2828,3228,"Warner St & S 43rd St",,47.218743,-122.480655,,,,,,1
288,323,"59th Ave SW & Bridgeport Way",,47.169159,-122.515619,,,,,,1
2830,3230,"Warner St & S 45th St",,47.216830,-122.480632,,,,,,1
2831,3231,"Warner St & S 47th St",,47.215202,-122.480512,,,,,,1
2832,3232,"Washington Blvd SW & 83rd Ave",,47.148554,-122.547431,,,,,,1
2833,3233,"Washington Blvd SW & 83rd Ave",,47.148449,-122.547307,,,,,,1
2834,3234,"Washington Blvd SW & Alameda Ave",,47.148585,-122.555859,,,,,,1
2835,3235,"Washington Blvd SW & Alameda Ave",,47.148475,-122.555292,,,,,,1
2836,3236,"Washington Blvd SW & Edgewood Ave",,47.148581,-122.563775,,,,,,1
2837,3237,"Washington Blvd SW & Edgewood Ave",,47.148477,-122.563634,,,,,,1
2838,3238,"Washington Blvd SW & Interlaaken Dr",,47.148628,-122.542783,,,,,,1
2839,3239,"Washington Blvd SW & Interlaaken Dr",,47.148528,-122.541621,,,,,,1
289,324,"59th Ave SW & Bridgeport Way SW",,47.170560,-122.515664,,,,,,1
2840,3240,"Washington Blvd SW & Lake City",,47.148562,-122.551130,,,,,,1
2841,3241,"Washington Blvd SW & Lake City",,47.148457,-122.551058,,,,,,1
2842,3242,"Washington Blvd SW & Vernon Ave",,47.148591,-122.560185,,,,,,1
2843,3243,"Washington Blvd SW & Vernon Ave",,47.148487,-122.559047,,,,,,1
290,325,"59th Ave SW & Bridgeport Way",,47.169290,-122.515484,,,,,,1
2856,3258,"Wilkes St & Lafayette St",,47.172997,-122.598642,,,,,,1
2857,3259,"S Tacoma Way & Wilkeson St",,47.232133,-122.459640,,,,,,1
31887,3261,"Valley Ave E & 58th Ave E",,47.233341,-122.351748,,,,,,1
14042,3262,"Valley Ave E & 58th Ave E",,47.233475,-122.352828,,,,,,1
5172,3270,"Pt Fosdick Dr NW & 45th St Ct NW",,47.299584,-122.579194,,,,,,1
2867,3273,"Woodbrook Dr SW & 146th St SW",,47.124516,-122.527586,,,,,,1
2869,3276,"Yakima Ave & Nollmeyer Ln",,47.253419,-122.447543,,,,,,1
2870,3277,"Yakima Ave S & S 10th St",,47.253550,-122.447729,,,,,,1
2871,3278,"Yakima Ave S & S 13th St",,47.250190,-122.446955,,,,,,1
2872,3279,"Yakima Ave S & S 13th St",,47.250703,-122.446921,,,,,,1
2873,3280,"Yakima Ave S & S 15th St",,47.248255,-122.446365,,,,,,1
2874,3281,"Yakima Ave S & S 15th St",,47.248097,-122.446476,,,,,,1
2875,3282,"Yakima Ave S & S 17th St",,47.246023,-122.445857,,,,,,1
2876,3283,"Yakima Ave S & S 17th St",,47.246094,-122.446029,,,,,,1
2877,3284,"Yakima Ave S & S 19th St",,47.244152,-122.445439,,,,,,1
2878,3285,"Yakima Ave S & S 19th St",,47.244018,-122.445563,,,,,,1
2881,3288,"Yakima Ave S & S 23rd St",,47.240772,-122.444664,,,,,,1
2882,3289,"Yakima Ave S & S 23rd St",,47.240729,-122.444812,,,,,,1
2883,3290,"Yakima Ave S & S 25th St",,47.238515,-122.444172,,,,,,1
2884,3291,"Yakima Ave S & S 25th St",,47.237832,-122.444171,,,,,,1
2885,3292,"Yakima Ave S & S 27th St",,47.236202,-122.443609,,,,,,1
2886,3293,"Yakima Ave S & S 27th St",,47.236139,-122.443748,,,,,,1
24330,3294,"Howell St & Yale Ave",,47.617667,-122.329423,,,,,,1
18080,3295,"Portland Ave E & Pipeline Rd E",,47.210280,-122.407958,,,,,,1
4147,3296,"Portland Ave E & Pipeline Rd E",,47.210637,-122.407798,,,,,,1
19031,3297,"Pearl St & N 45th St",,47.290149,-122.515843,,,,,,1
20618,3299,"Bridgeport Way W & Steilacoom",,47.177046,-122.518011,,,,,,1
29,33,"108th St SW & Kendrick St SW",,47.159477,-122.498441,,,,,,1
9476,3302,"6th Ave & Puget Sound Ave",,47.255318,-122.481980,,,,,,1
7494,3304,"6th Ave & Puget Sound Ave S",,47.255211,-122.481815,,,,,,1
19007,3310,"27th St W & Bridgeport Wy",,47.235383,-122.537787,,,,,,1
15941,3313,"27th St W & Sunset Dr",,47.235321,-122.545375,,,,,,1
11011,3316,"27th St W & Sylvan Dr",,47.235197,-122.546639,,,,,,1
2898,3320,"Yakima Ave S & S 48th St",,47.213608,-122.443195,,,,,,1
2899,3321,"Yakima Ave S & S 48th St",,47.213400,-122.443301,,,,,,1
2902,3326,"Yakima Ave S & S 52nd St",,47.210172,-122.443142,,,,,,1
2903,3327,"Yakima Ave S & S 52nd St",,47.209764,-122.443297,,,,,,1
2906,3332,"Yakima Ave S & S 56th St",,47.206664,-122.443144,,,,,,1
2907,3333,"Yakima Ave S & S 56th St",,47.206283,-122.443296,,,,,,1
2908,3335,"Yakima Ave S & S 59th St",,47.203867,-122.443144,,,,,,1
2909,3336,"Yakima Ave S & S 59th St",,47.203439,-122.443297,,,,,,1
2912,3341,"Yakima Ave S & S 64th St",,47.199490,-122.443159,,,,,,1
2913,3342,"Yakima Ave S & S 64th St",,47.198165,-122.443304,,,,,,1
2915,3346,"Yakima Ave S & S 68th St",,47.195743,-122.443160,,,,,,1
2916,3347,"Yakima Ave S & S 68th St",,47.195326,-122.443318,,,,,,1
299,335,"66th Ave E & 52nd St E",,47.210079,-122.341827,,,,,,1
2919,3352,"Yakima Ave S & S 72nd St",,47.192062,-122.443200,,,,,,1
