route_id,trip_id,service_id,trip_headsign,direction_id,block_id,shape_id,wheelchair_accessible,drt_advance_book_min,bikes_allowed,peak_offpeak,boarding_type
64,t34D-b1199-sl2,2,To Amtrak Station,0,4505,33,1,0.0,1,0,0
66,t34D-b19CB-sl3,3,To Lacey Corporate Center,0,6603,9,1,0.0,1,0,0
66,t34D-b19CC-sl2,2,To Lacey Corporate Center,0,6604,9,1,0.0,1,0,0
48,t34D-b19CD-sl2,2,To Evergreen St College,0,6605,32,1,0.0,1,0,0
48,t34D-b19CD-sl3,3,To Evergreen St College,0,6605,32,1,0.0,1,0,0
94,t34D-b24B9-sl3,3,To Yelm Walmart,0,9401,3,1,0.0,1,0,0
94,t34D-b24BB-sl2,2,To Yelm Walmart,0,9403,3,1,0.0,1,0,0
620,t34D-b26AF-sl2,2,To Olympia Transit Center,1,9903,22,1,0.0,1,0,0
13,t34D-b515-sl2,2,To Labor and Industries,0,1301,10,1,0.0,1,0,0
13,t34D-b516-sl3,3,To Labor and Industries,0,1302,10,1,0.0,1,0,0
42,t350-b1069-sl2,2,To Olympia Transit Center,1,4201,40,1,0.0,1,0,0
64,t350-b1197-sl3,3,To Olympia Transit Center,1,4503,37,1,0.0,1,0,0
64,t350-b119A-sl2,2,To Olympia Transit Center,1,4506,37,1,0.0,1,0,0
621,t350-b183A-sl3,3,To Northeast Lacey,0,6202,0,1,0.0,1,0,0
621,t350-b183B-sl2,2,To Northeast Lacey,0,6203,0,1,0.0,1,0,0
67,t352-b1A2D-sl2,2,To Tri-Lakes,0,6701,41,1,0.0,1,0,0
67,t352-b1A2D-sl3,3,To Tri-Lakes,0,6701,41,1,0.0,1,0,0
65,t354-b1A92-sl3,3,To Lacey Transit Center,1,6802,29,1,0.0,1,0,0
65,t354-b1A94-sl2,2,To Lacey Transit Center,1,6804,29,1,0.0,1,0,0
622,t355-b183F-sl2,2,To Olympia Transit Center,1,6207,19,1,0.0,1,0,0
622,t355-b183F-sl3,3,To Olympia Transit Center,1,6207,19,1,0.0,1,0,0
13,t356-b518-sl2,2,To Olympia Transit Center,1,1304,17,1,0.0,1,0,0
620,t357-b26AD-sl2,2,To SR 512 Park & Ride,0,9901,30,1,0.0,1,0,0
620,t357-b26AD-sl3,3,To SR 512 Park & Ride,0,9901,30,1,0.0,1,0,0
68,t358-b1A91-sl2,2,To Capital Mall,0,6801,12,1,0.0,1,0,0
68,t358-b1A96-sl3,3,To Capital Mall,0,6806,12,1,0.0,1,0,0
66,t35A-b19CA-sl2,2,To Olympia Transit Center,1,6602,18,1,0.0,1,0,0
66,t35A-b19CA-sl3,3,To Olympia Transit Center,1,6602,18,1,0.0,1,0,0
41,t384-b1005-sl3,3,To Evergreen St College,0,4101,1,1,0.0,1,0,0
41,t384-b1006-sl2,2,To Evergreen St College,0,4102,1,1,0.0,1,0,0
21,t384-b1771-sl3,3,To 26th Ave,0,6001,24,1,0.0,1,0,0
47,t384-b1773-sl3,3,To Capital Mall,0,6003,14,1,0.0,1,0,0
21,t384-b1774-sl2,2,To 26th Ave,0,6004,24,1,0.0,1,0,0
47,t384-b1775-sl2,2,To Capital Mall,0,6005,14,1,0.0,1,0,0
60,t384-b1776-sl2,2,To Panorama,0,6006,7,1,0.0,1,0,0
622,t384-b183C-sl3,3,To The Meadows,0,6204,11,1,0.0,1,0,0
622,t384-b183D-sl2,2,To The Meadows,0,6205,11,1,0.0,1,0,0
65,t384-b1A95-sl3,3,To 41st Avenue,0,6805,8,1,0.0,1,0,0
65,t384-b1A97-sl2,2,To 41st Avenue,0,6807,8,1,0.0,1,0,0
12,t384-b4B1-sl3,3,To Labor and Industries,0,1201,27,1,0.0,1,0,0
12,t384-b4B2-sl2,2,To Labor and Industries,0,1202,27,1,0.0,1,0,0
13,t384-b517-sl2,2,To Labor and Industries,0,1303,10,1,0.0,1,0,0
41,t387-b1005-sl2,2,To Olympia Transit Center,1,4101,25,1,0.0,1,0,0
41,t387-b1006-sl3,3,To Olympia Transit Center,1,4102,25,1,0.0,1,0,0
621,t388-b1839-sl2,2,To Olympia Transit Center,1,6201,20,1,0.0,1,0,0
621,t388-b1839-sl3,3,To Olympia Transit Center,1,6201,20,1,0.0,1,0,0
94,t388-b24B9-sl2,2,To Olympia Transit Center,1,9401,31,1,0.0,1,0,0
94,t388-b24BB-sl3,3,To Olympia Transit Center,1,9403,31,1,0.0,1,0,0
45,t38A-b1195-sl2,2,To Olympia Transit Center,1,4501,16,1,0.0,1,0,0
45,t38A-b1195-sl3,3,To Olympia Transit Center,1,4501,16,1,0.0,1,0,0
60,t38B-b1772-sl3,3,To Olympia Transit Center,1,6002,4,1,0.0,1,0,0
60,t38B-b1773-sl2,2,To Olympia Transit Center,1,6003,4,1,0.0,1,0,0
47,t38C-b1771-sl2,2,To Olympia Transit Center,1,6001,28,1,0.0,1,0,0
13,t38D-b515-sl2,2,To Olympia Transit Center,1,1301,17,1,0.0,1,0,0
13,t38D-b516-sl3,3,To Olympia Transit Center,1,1302,17,1,0.0,1,0,0
67,t38E-b1A2D-sl2,2,To Lacey Transit Center,1,6701,2,1,0.0,1,0,0
67,t38E-b1A2D-sl3,3,To Lacey Transit Center,1,6701,2,1,0.0,1,0,0
68,t38E-b1A96-sl2,2,To Lacey Transit Center,1,6806,35,1,0.0,1,0,0
68,t38E-b1A97-sl3,3,To Lacey Transit Center,1,6807,35,1,0.0,1,0,0
42,t38F-b1069-sl2,2,To Family Court,0,4201,42,1,0.0,1,0,0
48,t38F-b19CD-sl2,2,To Olympia Transit Center,1,6605,13,1,0.0,1,0,0
48,t38F-b19CD-sl3,3,To Olympia Transit Center,1,6605,13,1,0.0,1,0,0
21,t390-b1771-sl3,3,To Olympia Transit Center,1,6001,5,1,0.0,1,0,0
21,t390-b1774-sl2,2,To Olympia Transit Center,1,6004,5,1,0.0,1,0,0
12,t390-b4B2-sl3,3,To Olympia Transit Center,1,1202,26,1,0.0,1,0,0
12,t390-b4B3-sl2,2,To Olympia Transit Center,1,1203,26,1,0.0,1,0,0
45,t393-b1197-sl2,2,To Capital Mall,0,4503,6,1,0.0,1,0,0
64,t393-b1198-sl2,2,To Amtrak Station,0,4504,33,1,0.0,1,0,0
64,t393-b1902-sl3,3,To Amtrak Station,0,6402,33,1,0.0,1,0,0
48,t393-b19C9-sl2,2,To Evergreen St College,0,6601,32,1,0.0,1,0,0
66,t393-b19C9-sl3,3,To Lacey Corporate Center,0,6601,9,1,0.0,1,0,0
66,t393-b19CB-sl2,2,To Lacey Corporate Center,0,6603,9,1,0.0,1,0,0
48,t393-b19CC-sl3,3,To Evergreen St College,0,6604,32,1,0.0,1,0,0
94,t393-b24BC-sl3,3,To Yelm Walmart,0,9404,3,1,0.0,1,0,0
94,t393-b24BD-sl2,2,To Yelm Walmart,0,9405,3,1,0.0,1,0,0
13,t393-b515-sl3,3,To Labor and Industries,0,1301,10,1,0.0,1,0,0
13,t393-b516-sl2,2,To Labor and Industries,0,1302,10,1,0.0,1,0,0
620,t395-b26B0-sl2,2,To Olympia Transit Center,1,9904,22,1,0.0,1,0,0
64,t396-b1196-sl2,2,To Olympia Transit Center,1,4502,37,1,0.0,1,0,0
621,t396-b183C-sl2,2,To Northeast Lacey,0,6204,0,1,0.0,1,0,0
621,t396-b183D-sl3,3,To Northeast Lacey,0,6205,0,1,0.0,1,0,0
64,t396-b1901-sl3,3,To Olympia Transit Center,1,6401,37,1,0.0,1,0,0
620,t399-b26AE-sl2,2,To SR 512 Park & Ride,0,9902,30,1,0.0,1,0,0
65,t39A-b1A95-sl3,3,To Lacey Transit Center,1,6805,29,1,0.0,1,0,0
65,t39A-b1A97-sl2,2,To Lacey Transit Center,1,6807,29,1,0.0,1,0,0
622,t39B-b183A-sl2,2,To Olympia Transit Center,1,6202,19,1,0.0,1,0,0
622,t39B-b183B-sl3,3,To Olympia Transit Center,1,6203,19,1,0.0,1,0,0
13,t39C-b517-sl2,2,To Olympia Transit Center,1,1303,17,1,0.0,1,0,0
68,t39E-b1A92-sl3,3,To Capital Mall,0,6802,12,1,0.0,1,0,0
68,t39E-b1A94-sl2,2,To Capital Mall,0,6804,12,1,0.0,1,0,0
66,t3A0-b19CB-sl3,3,To Olympia Transit Center,1,6603,18,1,0.0,1,0,0
66,t3A0-b19CC-sl2,2,To Olympia Transit Center,1,6604,18,1,0.0,1,0,0
41,t3A2-b1005-sl2,2,To Evergreen St College,0,4101,1,1,0.0,1,0,0
41,t3A2-b1006-sl3,3,To Evergreen St College,0,4102,1,1,0.0,1,0,0
21,t3A2-b1771-sl2,2,To 26th Ave,0,6001,24,1,0.0,1,0,0
60,t3A2-b1771-sl3,3,To Panorama,0,6001,7,1,0.0,1,0,0
47,t3A2-b1772-sl2,2,To Capital Mall,0,6002,14,1,0.0,1,0,0
60,t3A2-b1774-sl2,2,To Panorama,0,6004,7,1,0.0,1,0,0
622,t3A2-b183E-sl2,2,To The Meadows,0,6206,11,1,0.0,1,0,0
622,t3A2-b183E-sl3,3,To The Meadows,0,6206,11,1,0.0,1,0,0
65,t3A2-b1A91-sl3,3,To 41st Avenue,0,6801,8,1,0.0,1,0,0
65,t3A2-b1A93-sl2,2,To 41st Avenue,0,6803,8,1,0.0,1,0,0
12,t3A2-b4B1-sl2,2,To Labor and Industries,0,1201,27,1,0.0,1,0,0
12,t3A2-b4B3-sl3,3,To Labor and Industries,0,1203,27,1,0.0,1,0,0
13,t3A2-b518-sl2,2,To Labor and Industries,0,1304,10,1,0.0,1,0,0
41,t3A5-b1005-sl3,3,To Olympia Transit Center,1,4101,25,1,0.0,1,0,0
41,t3A5-b1006-sl2,2,To Olympia Transit Center,1,4102,25,1,0.0,1,0,0
42,t3A5-b1069-sl2,2,To Olympia Transit Center,1,4201,40,1,0.0,1,0,0
621,t3A6-b183A-sl3,3,To Olympia Transit Center,1,6202,20,1,0.0,1,0,0
621,t3A6-b183B-sl2,2,To Olympia Transit Center,1,6203,20,1,0.0,1,0,0
94,t3A6-b24BC-sl2,2,To Olympia Transit Center,1,9404,31,1,0.0,1,0,0
94,t3A6-b24BD-sl3,3,To Olympia Transit Center,1,9405,31,1,0.0,1,0,0
45,t3A8-b1197-sl2,2,To Olympia Transit Center,1,4503,16,1,0.0,1,0,0
60,t3A9-b1776-sl2,2,To Olympia Transit Center,1,6006,4,1,0.0,1,0,0
47,t3AA-b1773-sl3,3,To Olympia Transit Center,1,6003,28,1,0.0,1,0,0
47,t3AA-b1775-sl2,2,To Olympia Transit Center,1,6005,28,1,0.0,1,0,0
13,t3AB-b515-sl3,3,To Olympia Transit Center,1,1301,17,1,0.0,1,0,0
13,t3AB-b516-sl2,2,To Olympia Transit Center,1,1302,17,1,0.0,1,0,0
68,t3AC-b1A93-sl3,3,To Lacey Transit Center,1,6803,35,1,0.0,1,0,0
68,t3AC-b1A95-sl2,2,To Lacey Transit Center,1,6805,35,1,0.0,1,0,0
48,t3AD-b19C9-sl2,2,To Olympia Transit Center,1,6601,13,1,0.0,1,0,0
48,t3AD-b19CC-sl3,3,To Olympia Transit Center,1,6604,13,1,0.0,1,0,0
21,t3AE-b1771-sl2,2,To Olympia Transit Center,1,6001,5,1,0.0,1,0,0
12,t3AE-b4B1-sl3,3,To Olympia Transit Center,1,1201,26,1,0.0,1,0,0
12,t3AE-b4B2-sl2,2,To Olympia Transit Center,1,1202,26,1,0.0,1,0,0
64,t3B1-b1195-sl2,2,To Amtrak Station,0,4501,33,1,0.0,1,0,0
64,t3B1-b1195-sl3,3,To Amtrak Station,0,4501,33,1,0.0,1,0,0
45,t3B1-b1197-sl3,3,To Capital Mall,0,4503,6,1,0.0,1,0,0
45,t3B1-b119A-sl2,2,To Capital Mall,0,4506,6,1,0.0,1,0,0
48,t3B1-b19CA-sl2,2,To Evergreen St College,0,6602,32,1,0.0,1,0,0
48,t3B1-b19CA-sl3,3,To Evergreen St College,0,6602,32,1,0.0,1,0,0
66,t3B1-b19CD-sl2,2,To Lacey Corporate Center,0,6605,9,1,0.0,1,0,0
66,t3B1-b19CD-sl3,3,To Lacey Corporate Center,0,6605,9,1,0.0,1,0,0
94,t3B1-b24BA-sl2,2,To Yelm Walmart,0,9402,3,1,0.0,1,0,0
94,t3B1-b24BA-sl3,3,To Yelm Walmart,0,9402,3,1,0.0,1,0,0
13,t3B1-b515-sl2,2,To Labor and Industries,0,1301,10,1,0.0,1,0,0
13,t3B1-b516-sl3,3,To Labor and Industries,0,1302,10,1,0.0,1,0,0
64,t3B4-b1196-sl3,3,To Olympia Transit Center,1,4502,37,1,0.0,1,0,0
64,t3B4-b1199-sl2,2,To Olympia Transit Center,1,4505,37,1,0.0,1,0,0
621,t3B4-b183F-sl2,2,To Northeast Lacey,0,6207,0,1,0.0,1,0,0
621,t3B4-b183F-sl3,3,To Northeast Lacey,0,6207,0,1,0.0,1,0,0
67,t3B6-b1A2D-sl2,2,To Tri-Lakes,0,6701,41,1,0.0,1,0,0
67,t3B6-b1A2D-sl3,3,To Tri-Lakes,0,6701,41,1,0.0,1,0,0
620,t3B6-b26AD-sl2,2,To Olympia Transit Center,1,9901,22,1,0.0,1,0,0
620,t3B6-b26AF-sl2,2,To SR 512 Park & Ride,0,9903,30,1,0.0,1,0,0
65,t3B8-b1A91-sl3,3,To Lacey Transit Center,1,6801,29,1,0.0,1,0,0
65,t3B8-b1A93-sl2,2,To Lacey Transit Center,1,6803,29,1,0.0,1,0,0
622,t3B9-b183C-sl3,3,To Olympia Transit Center,1,6204,19,1,0.0,1,0,0
622,t3B9-b183D-sl2,2,To Olympia Transit Center,1,6205,19,1,0.0,1,0,0
13,t3BA-b518-sl2,2,To Olympia Transit Center,1,1304,17,1,0.0,1,0,0
620,t3BB-b26AD-sl3,3,To Olympia Transit Center,1,9901,22,1,0.0,1,0,0
620,t3BB-b26AE-sl3,3,To SR 512 Park & Ride,0,9902,30,1,0.0,1,0,0
42,t3BC-b1069-sl2,2,To Family Court,0,4201,42,1,0.0,1,0,0
68,t3BC-b1A95-sl3,3,To Capital Mall,0,6805,12,1,0.0,1,0,0
68,t3BC-b1A97-sl2,2,To Capital Mall,0,6807,12,1,0.0,1,0,0
66,t3BE-b19C9-sl3,3,To Olympia Transit Center,1,6601,18,1,0.0,1,0,0
66,t3BE-b19CB-sl2,2,To Olympia Transit Center,1,6603,18,1,0.0,1,0,0
41,t3E8-b1005-sl3,3,To Evergreen St College,0,4101,1,1,0.0,1,0,0
41,t3E8-b1006-sl2,2,To Evergreen St College,0,4102,1,1,0.0,1,0,0
60,t3E8-b1771-sl2,2,To Panorama,0,6001,7,1,0.0,1,0,0
47,t3E8-b1772-sl3,3,To Capital Mall,0,6002,14,1,0.0,1,0,0
47,t3E8-b1773-sl2,2,To Capital Mall,0,6003,14,1,0.0,1,0,0
21,t3E8-b1773-sl3,3,To 26th Ave,0,6003,24,1,0.0,1,0,0
21,t3E8-b1775-sl2,2,To 26th Ave,0,6005,24,1,0.0,1,0,0
622,t3E8-b1839-sl2,2,To The Meadows,0,6201,11,1,0.0,1,0,0
622,t3E8-b1839-sl3,3,To The Meadows,0,6201,11,1,0.0,1,0,0
65,t3E8-b1A92-sl2,2,To 41st Avenue,0,6802,8,1,0.0,1,0,0
65,t3E8-b1A94-sl3,3,To 41st Avenue,0,6804,8,1,0.0,1,0,0
12,t3E8-b4B2-sl3,3,To Labor and Industries,0,1202,27,1,0.0,1,0,0
12,t3E8-b4B3-sl2,2,To Labor and Industries,0,1203,27,1,0.0,1,0,0
13,t3E8-b517-sl2,2,To Labor and Industries,0,1303,10,1,0.0,1,0,0
41,t3EB-b1005-sl2,2,To Olympia Transit Center,1,4101,25,1,0.0,1,0,0
41,t3EB-b1006-sl3,3,To Olympia Transit Center,1,4102,25,1,0.0,1,0,0
621,t3EC-b183C-sl2,2,To Olympia Transit Center,1,6204,20,1,0.0,1,0,0
621,t3EC-b183D-sl3,3,To Olympia Transit Center,1,6205,20,1,0.0,1,0,0
94,t3EC-b24B9-sl3,3,To Olympia Transit Center,1,9401,31,1,0.0,1,0,0
94,t3EC-b24BB-sl2,2,To Olympia Transit Center,1,9403,31,1,0.0,1,0,0
45,t3EE-b1197-sl3,3,To Olympia Transit Center,1,4503,16,1,0.0,1,0,0
45,t3EE-b119A-sl2,2,To Olympia Transit Center,1,4506,16,1,0.0,1,0,0
60,t3EF-b1771-sl3,3,To Olympia Transit Center,1,6001,4,1,0.0,1,0,0
60,t3EF-b1774-sl2,2,To Olympia Transit Center,1,6004,4,1,0.0,1,0,0
47,t3F0-b1772-sl2,2,To Olympia Transit Center,1,6002,28,1,0.0,1,0,0
13,t3F1-b515-sl2,2,To Olympia Transit Center,1,1301,17,1,0.0,1,0,0
13,t3F1-b516-sl3,3,To Olympia Transit Center,1,1302,17,1,0.0,1,0,0
67,t3F2-b1A2D-sl2,2,To Lacey Transit Center,1,6701,2,1,0.0,1,0,0
67,t3F2-b1A2D-sl3,3,To Lacey Transit Center,1,6701,2,1,0.0,1,0,0
68,t3F2-b1A91-sl2,2,To Lacey Transit Center,1,6801,35,1,0.0,1,0,0
68,t3F2-b1A96-sl3,3,To Lacey Transit Center,1,6806,35,1,0.0,1,0,0
48,t3F3-b19CA-sl2,2,To Olympia Transit Center,1,6602,13,1,0.0,1,0,0
48,t3F3-b19CA-sl3,3,To Olympia Transit Center,1,6602,13,1,0.0,1,0,0
21,t3F4-b1773-sl3,3,To Olympia Transit Center,1,6003,5,1,0.0,1,0,0
21,t3F4-b1775-sl2,2,To Olympia Transit Center,1,6005,5,1,0.0,1,0,0
12,t3F4-b4B1-sl2,2,To Olympia Transit Center,1,1201,26,1,0.0,1,0,0
12,t3F4-b4B3-sl3,3,To Olympia Transit Center,1,1203,26,1,0.0,1,0,0
45,t3F7-b1196-sl2,2,To Capital Mall,0,4502,6,1,0.0,1,0,0
64,t3F7-b1197-sl2,2,To Amtrak Station,0,4503,33,1,0.0,1,0,0
64,t3F7-b1901-sl3,3,To Amtrak Station,0,6401,33,1,0.0,1,0,0
66,t3F7-b19C9-sl2,2,To Lacey Corporate Center,0,6601,9,1,0.0,1,0,0
48,t3F7-b19CB-sl3,3,To Evergreen St College,0,6603,32,1,0.0,1,0,0
48,t3F7-b19CC-sl2,2,To Evergreen St College,0,6604,32,1,0.0,1,0,0
66,t3F7-b19CC-sl3,3,To Lacey Corporate Center,0,6604,9,1,0.0,1,0,0
94,t3F7-b24B9-sl2,2,To Yelm Walmart,0,9401,3,1,0.0,1,0,0
94,t3F7-b24BB-sl3,3,To Yelm Walmart,0,9403,3,1,0.0,1,0,0
13,t3F7-b515-sl3,3,To Labor and Industries,0,1301,10,1,0.0,1,0,0
13,t3F7-b516-sl2,2,To Labor and Industries,0,1302,10,1,0.0,1,0,0
620,t3F9-b26AE-sl2,2,To Olympia Transit Center,1,9902,22,1,0.0,1,0,0
42,t3FA-b1069-sl2,2,To Olympia Transit Center,1,4201,40,1,0.0,1,0,0
64,t3FA-b1198-sl2,2,To Olympia Transit Center,1,4504,37,1,0.0,1,0,0
621,t3FA-b183A-sl2,2,To Northeast Lacey,0,6202,0,1,0.0,1,0,0
621,t3FA-b183B-sl3,3,To Northeast Lacey,0,6203,0,1,0.0,1,0,0
64,t3FA-b1902-sl3,3,To Olympia Transit Center,1,6402,37,1,0.0,1,0,0
620,t3FC-b26B0-sl2,2,To SR 512 Park & Ride,0,9904,30,1,0.0,1,0,0
65,t3FE-b1A92-sl2,2,To Lacey Transit Center,1,6802,29,1,0.0,1,0,0
65,t3FE-b1A94-sl3,3,To Lacey Transit Center,1,6804,29,1,0.0,1,0,0
622,t3FF-b183E-sl2,2,To Olympia Transit Center,1,6206,19,1,0.0,1,0,0
622,t3FF-b183E-sl3,3,To Olympia Transit Center,1,6206,19,1,0.0,1,0,0
13,t400-b517-sl2,2,To Olympia Transit Center,1,1303,17,1,0.0,1,0,0
68,t402-b1A91-sl3,3,To Capital Mall,0,6801,12,1,0.0,1,0,0
68,t402-b1A93-sl2,2,To Capital Mall,0,6803,12,1,0.0,1,0,0
66,t404-b19CD-sl2,2,To Olympia Transit Center,1,6605,18,1,0.0,1,0,0
66,t404-b19CD-sl3,3,To Olympia Transit Center,1,6605,18,1,0.0,1,0,0
41,t406-b1005-sl2,2,To Evergreen St College,0,4101,1,1,0.0,1,0,0
41,t406-b1006-sl3,3,To Evergreen St College,0,4102,1,1,0.0,1,0,0
21,t406-b1772-sl2,2,To 26th Ave,0,6002,24,1,0.0,1,0,0
60,t406-b1773-sl3,3,To Panorama,0,6003,7,1,0.0,1,0,0
60,t406-b1775-sl2,2,To Panorama,0,6005,7,1,0.0,1,0,0
47,t406-b1776-sl2,2,To Capital Mall,0,6006,14,1,0.0,1,0,0
622,t406-b183A-sl3,3,To The Meadows,0,6202,11,1,0.0,1,0,0
622,t406-b183B-sl2,2,To The Meadows,0,6203,11,1,0.0,1,0,0
65,t406-b1A96-sl2,2,To 41st Avenue,0,6806,8,1,0.0,1,0,0
65,t406-b1A97-sl3,3,To 41st Avenue,0,6807,8,1,0.0,1,0,0
12,t406-b4B1-sl3,3,To Labor and Industries,0,1201,27,1,0.0,1,0,0
12,t406-b4B2-sl2,2,To Labor and Industries,0,1202,27,1,0.0,1,0,0
13,t406-b518-sl2,2,To Labor and Industries,0,1304,10,1,0.0,1,0,0
41,t409-b1005-sl3,3,To Olympia Transit Center,1,4101,25,1,0.0,1,0,0
41,t409-b1006-sl2,2,To Olympia Transit Center,1,4102,25,1,0.0,1,0,0
621,t40A-b183F-sl2,2,To Olympia Transit Center,1,6207,20,1,0.0,1,0,0
621,t40A-b183F-sl3,3,To Olympia Transit Center,1,6207,20,1,0.0,1,0,0
94,t40A-b24BC-sl3,3,To Olympia Transit Center,1,9404,31,1,0.0,1,0,0
94,t40A-b24BD-sl2,2,To Olympia Transit Center,1,9405,31,1,0.0,1,0,0
45,t40C-b1196-sl2,2,To Olympia Transit Center,1,4502,16,1,0.0,1,0,0
60,t40D-b1771-sl2,2,To Olympia Transit Center,1,6001,4,1,0.0,1,0,0
47,t40E-b1772-sl3,3,To Olympia Transit Center,1,6002,28,1,0.0,1,0,0
47,t40E-b1773-sl2,2,To Olympia Transit Center,1,6003,28,1,0.0,1,0,0
13,t40F-b515-sl3,3,To Olympia Transit Center,1,1301,17,1,0.0,1,0,0
13,t40F-b516-sl2,2,To Olympia Transit Center,1,1302,17,1,0.0,1,0,0
68,t410-b1A92-sl3,3,To Lacey Transit Center,1,6802,35,1,0.0,1,0,0
68,t410-b1A94-sl2,2,To Lacey Transit Center,1,6804,35,1,0.0,1,0,0
42,t411-b1069-sl2,2,To Family Court,0,4201,42,1,0.0,1,0,0
48,t411-b19CB-sl3,3,To Olympia Transit Center,1,6603,13,1,0.0,1,0,0
48,t411-b19CC-sl2,2,To Olympia Transit Center,1,6604,13,1,0.0,1,0,0
21,t412-b1772-sl2,2,To Olympia Transit Center,1,6002,5,1,0.0,1,0,0
12,t412-b4B2-sl3,3,To Olympia Transit Center,1,1202,26,1,0.0,1,0,0
12,t412-b4B3-sl2,2,To Olympia Transit Center,1,1203,26,1,0.0,1,0,0
45,t415-b1196-sl3,3,To Capital Mall,0,4502,6,1,0.0,1,0,0
64,t415-b1197-sl3,3,To Amtrak Station,0,4503,33,1,0.0,1,0,0
45,t415-b1199-sl2,2,To Capital Mall,0,4505,6,1,0.0,1,0,0
64,t415-b119A-sl2,2,To Amtrak Station,0,4506,33,1,0.0,1,0,0
48,t415-b19C9-sl3,3,To Evergreen St College,0,6601,32,1,0.0,1,0,0
66,t415-b19CA-sl2,2,To Lacey Corporate Center,0,6602,9,1,0.0,1,0,0
66,t415-b19CA-sl3,3,To Lacey Corporate Center,0,6602,9,1,0.0,1,0,0
48,t415-b19CB-sl2,2,To Evergreen St College,0,6603,32,1,0.0,1,0,0
94,t415-b24BC-sl2,2,To Yelm Walmart,0,9404,3,1,0.0,1,0,0
94,t415-b24BD-sl3,3,To Yelm Walmart,0,9405,3,1,0.0,1,0,0
620,t415-b26AF-sl2,2,To Olympia Transit Center,1,9903,22,1,0.0,1,0,0
13,t415-b515-sl2,2,To Labor and Industries,0,1301,10,1,0.0,1,0,0
13,t415-b516-sl3,3,To Labor and Industries,0,1302,10,1,0.0,1,0,0
64,t418-b1195-sl2,2,To Olympia Transit Center,1,4501,37,1,0.0,1,0,0
64,t418-b1195-sl3,3,To Olympia Transit Center,1,4501,37,1,0.0,1,0,0
621,t418-b183C-sl3,3,To Northeast Lacey,0,6204,0,1,0.0,1,0,0
621,t418-b183D-sl2,2,To Northeast Lacey,0,6205,0,1,0.0,1,0,0
67,t41A-b1A2D-sl2,2,To Tri-Lakes,0,6701,41,1,0.0,1,0,0
67,t41A-b1A2D-sl3,3,To Tri-Lakes,0,6701,41,1,0.0,1,0,0
65,t41C-b1A96-sl2,2,To Lacey Transit Center,1,6806,29,1,0.0,1,0,0
65,t41C-b1A97-sl3,3,To Lacey Transit Center,1,6807,29,1,0.0,1,0,0
622,t41D-b1839-sl2,2,To Olympia Transit Center,1,6201,19,1,0.0,1,0,0
622,t41D-b1839-sl3,3,To Olympia Transit Center,1,6201,19,1,0.0,1,0,0
13,t41E-b518-sl2,2,To Olympia Transit Center,1,1304,17,1,0.0,1,0,0
620,t41F-b26AD-sl2,2,To SR 512 Park & Ride,0,9901,30,1,0.0,1,0,0
620,t41F-b26AE-sl3,3,To Olympia Transit Center,1,9902,22,1,0.0,1,0,0
68,t420-b1A92-sl2,2,To Capital Mall,0,6802,12,1,0.0,1,0,0
68,t420-b1A94-sl3,3,To Capital Mall,0,6804,12,1,0.0,1,0,0
66,t422-b19C9-sl2,2,To Olympia Transit Center,1,6601,18,1,0.0,1,0,0
66,t422-b19CC-sl3,3,To Olympia Transit Center,1,6604,18,1,0.0,1,0,0
41,t44C-b1005-sl3,3,To Evergreen St College,0,4101,1,1,0.0,1,0,0
41,t44C-b1006-sl2,2,To Evergreen St College,0,4102,1,1,0.0,1,0,0
47,t44C-b1771-sl3,3,To Capital Mall,0,6001,14,1,0.0,1,0,0
60,t44C-b1772-sl2,2,To Panorama,0,6002,7,1,0.0,1,0,0
21,t44C-b1772-sl3,3,To 26th Ave,0,6002,24,1,0.0,1,0,0
21,t44C-b1773-sl2,2,To 26th Ave,0,6003,24,1,0.0,1,0,0
47,t44C-b1774-sl2,2,To Capital Mall,0,6004,14,1,0.0,1,0,0
622,t44C-b183C-sl2,2,To The Meadows,0,6204,11,1,0.0,1,0,0
622,t44C-b183D-sl3,3,To The Meadows,0,6205,11,1,0.0,1,0,0
65,t44C-b1A93-sl3,3,To 41st Avenue,0,6803,8,1,0.0,1,0,0
65,t44C-b1A95-sl2,2,To 41st Avenue,0,6805,8,1,0.0,1,0,0
12,t44C-b4B1-sl2,2,To Labor and Industries,0,1201,27,1,0.0,1,0,0
12,t44C-b4B3-sl3,3,To Labor and Industries,0,1203,27,1,0.0,1,0,0
13,t44C-b517-sl2,2,To Labor and Industries,0,1303,10,1,0.0,1,0,0
100,t44C-b6F-sl2,2,To Capital Mall,1,111,43,1,0.0,1,0,0
41,t44F-b1005-sl2,2,To Olympia Transit Center,1,4101,25,1,0.0,1,0,0
41,t44F-b1006-sl3,3,To Olympia Transit Center,1,4102,25,1,0.0,1,0,0
42,t44F-b1069-sl2,2,To Olympia Transit Center,1,4201,40,1,0.0,1,0,0
621,t450-b183A-sl2,2,To Olympia Transit Center,1,6202,20,1,0.0,1,0,0
621,t450-b183B-sl3,3,To Olympia Transit Center,1,6203,20,1,0.0,1,0,0
94,t450-b24BA-sl2,2,To Olympia Transit Center,1,9402,31,1,0.0,1,0,0
94,t450-b24BA-sl3,3,To Olympia Transit Center,1,9402,31,1,0.0,1,0,0
