trip_id,stop_id,arrival_time,departure_time,stop_sequence,stop_headsign,departure_buffer
3750716241,7,05:55:00,05:55:00,2,Seattle,0
37507162410,3,13:15:00,13:15:00,1,Seattle,0
37507162410,7,13:50:00,13:50:00,2,Seattle,0
37507162411,3,14:05:00,14:05:00,1,Seattle,0
37507162411,7,14:40:00,14:40:00,2,Seattle,0
37507162412,3,14:55:00,14:55:00,1,Seattle,0
37507162412,7,15:30:00,15:30:00,2,Seattle,0
37507162413,3,15:50:00,15:50:00,1,Seattle,0
37507162413,7,16:25:00,16:25:00,2,Seattle,0
37507162414,3,16:45:00,16:45:00,1,Seattle,0
37507162414,7,17:20:00,17:20:00,2,Seattle,0
37507162415,3,17:35:00,17:35:00,1,Seattle,0
37507162415,7,18:10:00,18:10:00,2,Seattle,0
37507162416,3,18:40:00,18:40:00,1,Seattle,0
37507162416,7,19:15:00,19:15:00,2,Seattle,0
37507162417,3,19:20:00,19:20:00,1,Seattle,0
37507162417,7,19:55:00,19:55:00,2,Seattle,0
37507162418,3,20:20:00,20:20:00,1,Seattle,0
37507162418,7,20:55:00,20:55:00,2,Seattle,0
37507162419,3,21:00:00,21:00:00,1,Seattle,0
37507162419,7,21:35:00,21:35:00,2,Seattle,0
3750716242,3,06:20:00,06:20:00,1,Seattle,0
3750716242,7,06:55:00,06:55:00,2,Seattle,0
37507162420,3,22:00:00,22:00:00,1,Seattle,0
37507162420,7,22:35:00,22:35:00,2,Seattle,0
37507162421,3,23:30:00,23:30:00,1,Seattle,0
37507162421,7,24:05:00,24:05:00,2,Seattle,0
37507162422,3,24:55:00,24:55:00,1,Seattle,0
37507162422,7,25:30:00,25:30:00,2,Seattle,0
3750716243,3,07:05:00,07:05:00,1,Seattle,0
3750716243,7,07:40:00,07:40:00,2,Seattle,0
3750716244,3,07:55:00,07:55:00,1,Seattle,0
3750716244,7,08:30:00,08:30:00,2,Seattle,0
3750716245,3,08:45:00,08:45:00,1,Seattle,0
3750716245,7,09:20:00,09:20:00,2,Seattle,0
3750716246,3,09:40:00,09:40:00,1,Seattle,0
3750716246,7,10:15:00,10:15:00,2,Seattle,0
3750716247,3,10:25:00,10:25:00,1,Seattle,0
3750716247,7,11:00:00,11:00:00,2,Seattle,0
3750716248,3,11:30:00,11:30:00,1,Seattle,0
3750716248,7,12:05:00,12:05:00,2,Seattle,0
3750716249,3,12:20:00,12:20:00,1,Seattle,0
3750716249,7,12:55:00,12:55:00,2,Seattle,0
3750717240,3,04:45:00,04:45:00,1,Seattle,0
3750717240,7,05:20:00,05:20:00,2,Seattle,0
3750717241,3,05:20:00,05:20:00,1,Seattle,0
3750717241,7,05:55:00,05:55:00,2,Seattle,0
37507172410,3,13:15:00,13:15:00,1,Seattle,0
37507172410,7,13:50:00,13:50:00,2,Seattle,0
37507172411,3,14:05:00,14:05:00,1,Seattle,0
37507172411,7,14:40:00,14:40:00,2,Seattle,0
37507172412,3,14:55:00,14:55:00,1,Seattle,0
37507172412,7,15:30:00,15:30:00,2,Seattle,0
37507172413,3,15:50:00,15:50:00,1,Seattle,0
37507172413,7,16:25:00,16:25:00,2,Seattle,0
37507172414,3,16:45:00,16:45:00,1,Seattle,0
37507172414,7,17:20:00,17:20:00,2,Seattle,0
37507172415,3,17:35:00,17:35:00,1,Seattle,0
37507172415,7,18:10:00,18:10:00,2,Seattle,0
37507172416,3,18:40:00,18:40:00,1,Seattle,0
37507172416,7,19:15:00,19:15:00,2,Seattle,0
37507172417,3,19:20:00,19:20:00,1,Seattle,0
37507172417,7,19:55:00,19:55:00,2,Seattle,0
37507172418,3,20:20:00,20:20:00,1,Seattle,0
37507172418,7,20:55:00,20:55:00,2,Seattle,0
37507172419,3,21:00:00,21:00:00,1,Seattle,0
37507172419,7,21:35:00,21:35:00,2,Seattle,0
3750717242,3,06:20:00,06:20:00,1,Seattle,0
3750717242,7,06:55:00,06:55:00,2,Seattle,0
37507172420,3,22:00:00,22:00:00,1,Seattle,0
37507172420,7,22:35:00,22:35:00,2,Seattle,0
37507172421,3,23:30:00,23:30:00,1,Seattle,0
37507172421,7,24:05:00,24:05:00,2,Seattle,0
37507172422,3,24:55:00,24:55:00,1,Seattle,0
37507172422,7,25:30:00,25:30:00,2,Seattle,0
3750717243,3,07:05:00,07:05:00,1,Seattle,0
3750717243,7,07:40:00,07:40:00,2,Seattle,0
3750717244,3,07:55:00,07:55:00,1,Seattle,0
3750717244,7,08:30:00,08:30:00,2,Seattle,0
3750717245,3,08:45:00,08:45:00,1,Seattle,0
3750717245,7,09:20:00,09:20:00,2,Seattle,0
3750717246,3,09:40:00,09:40:00,1,Seattle,0
3750717246,7,10:15:00,10:15:00,2,Seattle,0
3750717247,3,10:25:00,10:25:00,1,Seattle,0
3750717247,7,11:00:00,11:00:00,2,Seattle,0
3750717248,3,11:30:00,11:30:00,1,Seattle,0
3750717248,7,12:05:00,12:05:00,2,Seattle,0
3750717249,3,12:20:00,12:20:00,1,Seattle,0
3750717249,7,12:55:00,12:55:00,2,Seattle,0
3750718240,3,04:45:00,04:45:00,1,Seattle,0
3750718240,7,05:20:00,05:20:00,2,Seattle,0
3750718241,3,05:20:00,05:20:00,1,Seattle,0
3750718241,7,05:55:00,05:55:00,2,Seattle,0
37507182410,3,13:15:00,13:15:00,1,Seattle,0
37507182410,7,13:50:00,13:50:00,2,Seattle,0
37507182411,3,14:05:00,14:05:00,1,Seattle,0
37507182411,7,14:40:00,14:40:00,2,Seattle,0
37507182412,3,14:55:00,14:55:00,1,Seattle,0
37507182412,7,15:30:00,15:30:00,2,Seattle,0
37507182413,3,15:50:00,15:50:00,1,Seattle,0
37507182413,7,16:25:00,16:25:00,2,Seattle,0
37507182414,3,16:45:00,16:45:00,1,Seattle,0
37507182414,7,17:20:00,17:20:00,2,Seattle,0
37507182415,3,17:35:00,17:35:00,1,Seattle,0
37507182415,7,18:10:00,18:10:00,2,Seattle,0
37507182416,3,18:40:00,18:40:00,1,Seattle,0
37507182416,7,19:15:00,19:15:00,2,Seattle,0
37507182417,3,19:20:00,19:20:00,1,Seattle,0
37507182417,7,19:55:00,19:55:00,2,Seattle,0
37507182418,3,20:20:00,20:20:00,1,Seattle,0
37507182418,7,20:55:00,20:55:00,2,Seattle,0
37507182419,3,21:00:00,21:00:00,1,Seattle,0
37507182419,7,21:35:00,21:35:00,2,Seattle,0
3750718242,3,06:20:00,06:20:00,1,Seattle,0
3750718242,7,06:55:00,06:55:00,2,Seattle,0
37507182420,3,22:00:00,22:00:00,1,Seattle,0
37507182420,7,22:35:00,22:35:00,2,Seattle,0
37507182421,3,23:30:00,23:30:00,1,Seattle,0
37507182421,7,24:05:00,24:05:00,2,Seattle,0
37507182422,3,24:55:00,24:55:00,1,Seattle,0
37507182422,7,25:30:00,25:30:00,2,Seattle,0
3750718243,3,07:05:00,07:05:00,1,Seattle,0
3750718243,7,07:40:00,07:40:00,2,Seattle,0
3750718244,3,07:55:00,07:55:00,1,Seattle,0
3750718244,7,08:30:00,08:30:00,2,Seattle,0
3750718245,3,08:45:00,08:45:00,1,Seattle,0
3750718245,7,09:20:00,09:20:00,2,Seattle,0
3750718246,3,09:40:00,09:40:00,1,Seattle,0
3750718246,7,10:15:00,10:15:00,2,Seattle,0
3750718247,3,10:25:00,10:25:00,1,Seattle,0
3750718247,7,11:00:00,11:00:00,2,Seattle,0
3750718248,3,11:30:00,11:30:00,1,Seattle,0
3750718248,7,12:05:00,12:05:00,2,Seattle,0
3750718249,3,12:20:00,12:20:00,1,Seattle,0
3750718249,7,12:55:00,12:55:00,2,Seattle,0
3750719240,3,04:45:00,04:45:00,1,Seattle,0
3750719240,7,05:20:00,05:20:00,2,Seattle,0
3750719241,3,05:20:00,05:20:00,1,Seattle,0
3750719241,7,05:55:00,05:55:00,2,Seattle,0
37507192410,3,13:15:00,13:15:00,1,Seattle,0
37507192410,7,13:50:00,13:50:00,2,Seattle,0
37507192411,3,14:05:00,14:05:00,1,Seattle,0
37507192411,7,14:40:00,14:40:00,2,Seattle,0
37507192412,3,14:55:00,14:55:00,1,Seattle,0
37507192412,7,15:30:00,15:30:00,2,Seattle,0
37507192413,3,15:50:00,15:50:00,1,Seattle,0
37507192413,7,16:25:00,16:25:00,2,Seattle,0
37507192414,3,16:45:00,16:45:00,1,Seattle,0
37507192414,7,17:20:00,17:20:00,2,Seattle,0
37507192415,3,17:35:00,17:35:00,1,Seattle,0
37507192415,7,18:10:00,18:10:00,2,Seattle,0
37507192416,3,18:40:00,18:40:00,1,Seattle,0
37507192416,7,19:15:00,19:15:00,2,Seattle,0
37507192417,3,19:20:00,19:20:00,1,Seattle,0
37507192417,7,19:55:00,19:55:00,2,Seattle,0
37507192418,3,20:20:00,20:20:00,1,Seattle,0
37507192418,7,20:55:00,20:55:00,2,Seattle,0
37507192419,3,21:00:00,21:00:00,1,Seattle,0
37507192419,7,21:35:00,21:35:00,2,Seattle,0
3750719242,3,06:20:00,06:20:00,1,Seattle,0
3750719242,7,06:55:00,06:55:00,2,Seattle,0
37507192420,3,22:00:00,22:00:00,1,Seattle,0
37507192420,7,22:35:00,22:35:00,2,Seattle,0
37507192421,3,23:30:00,23:30:00,1,Seattle,0
37507192421,7,24:05:00,24:05:00,2,Seattle,0
37507192422,3,24:55:00,24:55:00,1,Seattle,0
37507192422,7,25:30:00,25:30:00,2,Seattle,0
3750719243,3,07:05:00,07:05:00,1,Seattle,0
3750719243,7,07:40:00,07:40:00,2,Seattle,0
3750719244,3,07:55:00,07:55:00,1,Seattle,0
3750719244,7,08:30:00,08:30:00,2,Seattle,0
3750719245,3,08:45:00,08:45:00,1,Seattle,0
3750719245,7,09:20:00,09:20:00,2,Seattle,0
3750719246,3,09:40:00,09:40:00,1,Seattle,0
3750719246,7,10:15:00,10:15:00,2,Seattle,0
3750719247,3,10:25:00,10:25:00,1,Seattle,0
3750719247,7,11:00:00,11:00:00,2,Seattle,0
3750719248,3,11:30:00,11:30:00,1,Seattle,0
3750719248,7,12:05:00,12:05:00,2,Seattle,0
3750719249,3,12:20:00,12:20:00,1,Seattle,0
3750719249,7,12:55:00,12:55:00,2,Seattle,0
3750720240,3,05:20:00,05:20:00,1,Seattle,0
3750720240,7,05:55:00,05:55:00,2,Seattle,0
3750720241,3,07:05:00,07:05:00,1,Seattle,0
3750720241,7,07:40:00,07:40:00,2,Seattle,0
37507202410,3,15:00:00,15:00:00,1,Seattle,0
37507202410,7,15:35:00,15:35:00,2,Seattle,0
37507202411,3,15:55:00,15:55:00,1,Seattle,0
37507202411,7,16:30:00,16:30:00,2,Seattle,0
37507202412,3,16:40:00,16:40:00,1,Seattle,0
37507202412,7,17:15:00,17:15:00,2,Seattle,0
37507202413,3,17:35:00,17:35:00,1,Seattle,0
37507202413,7,18:10:00,18:10:00,2,Seattle,0
37507202414,3,18:30:00,18:30:00,1,Seattle,0
37507202414,7,19:05:00,19:05:00,2,Seattle,0
37507202415,3,19:15:00,19:15:00,1,Seattle,0
37507202415,7,19:50:00,19:50:00,2,Seattle,0
37507202416,3,20:10:00,20:10:00,1,Seattle,0
37507202416,7,20:45:00,20:45:00,2,Seattle,0
37507202417,3,20:55:00,20:55:00,1,Seattle,0
37507202417,7,21:30:00,21:30:00,2,Seattle,0
37507202418,3,21:45:00,21:45:00,1,Seattle,0
37507202418,7,22:20:00,22:20:00,2,Seattle,0
37507202419,3,22:30:00,22:30:00,1,Seattle,0
37507202419,7,23:05:00,23:05:00,2,Seattle,0
3750720242,3,07:55:00,07:55:00,1,Seattle,0
3750720242,7,08:30:00,08:30:00,2,Seattle,0
37507202420,3,24:00:00,24:00:00,1,Seattle,0
37507202420,7,24:35:00,24:35:00,2,Seattle,0
37507202421,3,25:25:00,25:25:00,1,Seattle,0
37507202421,7,26:00:00,26:00:00,2,Seattle,0
3750720243,3,08:45:00,08:45:00,1,Seattle,0
3750720243,7,09:20:00,09:20:00,2,Seattle,0
3750720244,3,09:45:00,09:45:00,1,Seattle,0
3750720244,7,10:20:00,10:20:00,2,Seattle,0
3750720245,3,10:25:00,10:25:00,1,Seattle,0
3750720245,7,11:00:00,11:00:00,2,Seattle,0
3750720246,3,11:35:00,11:35:00,1,Seattle,0
3750720246,7,12:10:00,12:10:00,2,Seattle,0
3750720247,3,12:20:00,12:20:00,1,Seattle,0
3750720247,7,12:55:00,12:55:00,2,Seattle,0
3750720248,3,13:20:00,13:20:00,1,Seattle,0
3750720248,7,13:55:00,13:55:00,2,Seattle,0
3750720249,3,14:10:00,14:10:00,1,Seattle,0
3750720249,7,14:45:00,14:45:00,2,Seattle,0
3750721240,3,05:20:00,05:20:00,1,Seattle,0
3750721240,7,05:55:00,05:55:00,2,Seattle,0
3750721241,3,07:05:00,07:05:00,1,Seattle,0
3750721241,7,07:40:00,07:40:00,2,Seattle,0
37507212410,3,15:55:00,15:55:00,1,Seattle,0
37507212410,7,16:30:00,16:30:00,2,Seattle,0
37507212411,3,16:40:00,16:40:00,1,Seattle,0
37507212411,7,17:15:00,17:15:00,2,Seattle,0
37507212412,3,17:35:00,17:35:00,1,Seattle,0
37507212412,7,18:10:00,18:10:00,2,Seattle,0
37507212413,3,18:30:00,18:30:00,1,Seattle,0
37507212413,7,19:05:00,19:05:00,2,Seattle,0
37507212414,3,19:15:00,19:15:00,1,Seattle,0
37507212414,7,19:50:00,19:50:00,2,Seattle,0
37507212415,3,20:10:00,20:10:00,1,Seattle,0
37507212415,7,20:45:00,20:45:00,2,Seattle,0
37507212416,3,20:55:00,20:55:00,1,Seattle,0
37507212416,7,21:30:00,21:30:00,2,Seattle,0
37507212417,3,21:45:00,21:45:00,1,Seattle,0
37507212417,7,22:20:00,22:20:00,2,Seattle,0
37507212418,3,22:30:00,22:30:00,1,Seattle,0
37507212418,7,23:05:00,23:05:00,2,Seattle,0
37507212419,3,24:00:00,24:00:00,1,Seattle,0
37507212419,7,24:35:00,24:35:00,2,Seattle,0
3750721242,3,08:45:00,08:45:00,1,Seattle,0
3750721242,7,09:20:00,09:20:00,2,Seattle,0
37507212420,3,25:25:00,25:25:00,1,Seattle,0
37507212420,7,26:00:00,26:00:00,2,Seattle,0
3750721243,3,09:45:00,09:45:00,1,Seattle,0
3750721243,7,10:20:00,10:20:00,2,Seattle,0
3750721244,3,10:25:00,10:25:00,1,Seattle,0
3750721244,7,11:00:00,11:00:00,2,Seattle,0
3750721245,3,11:35:00,11:35:00,1,Seattle,0
3750721245,7,12:10:00,12:10:00,2,Seattle,0
3750721246,3,12:20:00,12:20:00,1,Seattle,0
3750721246,7,12:55:00,12:55:00,2,Seattle,0
3750721247,3,13:20:00,13:20:00,1,Seattle,0
3750721247,7,13:55:00,13:55:00,2,Seattle,0
3750721248,3,14:10:00,14:10:00,1,Seattle,0
3750721248,7,14:45:00,14:45:00,2,Seattle,0
3750721249,3,15:00:00,15:00:00,1,Seattle,0
3750721249,7,15:35:00,15:35:00,2,Seattle,0
3750722240,3,04:45:00,04:45:00,1,Seattle,0
3750722240,7,05:20:00,05:20:00,2,Seattle,0
3750722241,3,05:20:00,05:20:00,1,Seattle,0
3750722241,7,05:55:00,05:55:00,2,Seattle,0
37507222410,3,13:15:00,13:15:00,1,Seattle,0
37507222410,7,13:50:00,13:50:00,2,Seattle,0
37507222411,3,14:05:00,14:05:00,1,Seattle,0
37507222411,7,14:40:00,14:40:00,2,Seattle,0
37507222412,3,14:55:00,14:55:00,1,Seattle,0
37507222412,7,15:30:00,15:30:00,2,Seattle,0
37507222413,3,15:50:00,15:50:00,1,Seattle,0
37507222413,7,16:25:00,16:25:00,2,Seattle,0
37507222414,3,16:45:00,16:45:00,1,Seattle,0
37507222414,7,17:20:00,17:20:00,2,Seattle,0
37507222415,3,17:35:00,17:35:00,1,Seattle,0
37507222415,7,18:10:00,18:10:00,2,Seattle,0
37507222416,3,18:40:00,18:40:00,1,Seattle,0
37507222416,7,19:15:00,19:15:00,2,Seattle,0
37507222417,3,19:20:00,19:20:00,1,Seattle,0
37507222417,7,19:55:00,19:55:00,2,Seattle,0
37507222418,3,20:20:00,20:20:00,1,Seattle,0
37507222418,7,20:55:00,20:55:00,2,Seattle,0
37507222419,3,21:00:00,21:00:00,1,Seattle,0
37507222419,7,21:35:00,21:35:00,2,Seattle,0
3750722242,3,06:20:00,06:20:00,1,Seattle,0
3750722242,7,06:55:00,06:55:00,2,Seattle,0
37507222420,3,22:00:00,22:00:00,1,Seattle,0
37507222420,7,22:35:00,22:35:00,2,Seattle,0
37507222421,3,23:30:00,23:30:00,1,Seattle,0
37507222421,7,24:05:00,24:05:00,2,Seattle,0
37507222422,3,24:55:00,24:55:00,1,Seattle,0
37507222422,7,25:30:00,25:30:00,2,Seattle,0
3750722243,3,07:05:00,07:05:00,1,Seattle,0
3750722243,7,07:40:00,07:40:00,2,Seattle,0
3750722244,3,07:55:00,07:55:00,1,Seattle,0
3750722244,7,08:30:00,08:30:00,2,Seattle,0
3750722245,3,08:45:00,08:45:00,1,Seattle,0
3750722245,7,09:20:00,09:20:00,2,Seattle,0
3750722246,3,09:40:00,09:40:00,1,Seattle,0
3750722246,7,10:15:00,10:15:00,2,Seattle,0
3750722247,3,10:25:00,10:25:00,1,Seattle,0
3750722247,7,11:00:00,11:00:00,2,Seattle,0
3750722248,3,11:30:00,11:30:00,1,Seattle,0
3750722248,7,12:05:00,12:05:00,2,Seattle,0
3750722249,3,12:20:00,12:20:00,1,Seattle,0
3750722249,7,12:55:00,12:55:00,2,Seattle,0
3750723240,3,04:45:00,04:45:00,1,Seattle,0
3750723240,7,05:20:00,05:20:00,2,Seattle,0
3750723241,3,05:20:00,05:20:00,1,Seattle,0
3750723241,7,05:55:00,05:55:00,2,Seattle,0
37507232410,3,13:15:00,13:15:00,1,Seattle,0
37507232410,7,13:50:00,13:50:00,2,Seattle,0
37507232411,3,14:05:00,14:05:00,1,Seattle,0
37507232411,7,14:40:00,14:40:00,2,Seattle,0
37507232412,3,14:55:00,14:55:00,1,Seattle,0
37507232412,7,15:30:00,15:30:00,2,Seattle,0
37507232413,3,15:50:00,15:50:00,1,Seattle,0
37507232413,7,16:25:00,16:25:00,2,Seattle,0
37507232414,3,16:45:00,16:45:00,1,Seattle,0
37507232414,7,17:20:00,17:20:00,2,Seattle,0
37507232415,3,17:35:00,17:35:00,1,Seattle,0
37507232415,7,18:10:00,18:10:00,2,Seattle,0
37507232416,3,18:40:00,18:40:00,1,Seattle,0
37507232416,7,19:15:00,19:15:00,2,Seattle,0
37507232417,3,19:20:00,19:20:00,1,Seattle,0
37507232417,7,19:55:00,19:55:00,2,Seattle,0
37507232418,3,20:20:00,20:20:00,1,Seattle,0
37507232418,7,20:55:00,20:55:00,2,Seattle,0
37507232419,3,21:00:00,21:00:00,1,Seattle,0
37507232419,7,21:35:00,21:35:00,2,Seattle,0
3750723242,3,06:20:00,06:20:00,1,Seattle,0
3750723242,7,06:55:00,06:55:00,2,Seattle,0
37507232420,3,22:00:00,22:00:00,1,Seattle,0
37507232420,7,22:35:00,22:35:00,2,Seattle,0
37507232421,3,23:30:00,23:30:00,1,Seattle,0
37507232421,7,24:05:00,24:05:00,2,Seattle,0
37507232422,3,24:55:00,24:55:00,1,Seattle,0
37507232422,7,25:30:00,25:30:00,2,Seattle,0
3750723243,3,07:05:00,07:05:00,1,Seattle,0
3750723243,7,07:40:00,07:40:00,2,Seattle,0
3750723244,3,07:55:00,07:55:00,1,Seattle,0
3750723244,7,08:30:00,08:30:00,2,Seattle,0
3750723245,3,08:45:00,08:45:00,1,Seattle,0
3750723245,7,09:20:00,09:20:00,2,Seattle,0
3750723246,3,09:40:00,09:40:00,1,Seattle,0
3750723246,7,10:15:00,10:15:00,2,Seattle,0
3750723247,3,10:25:00,10:25:00,1,Seattle,0
3750723247,7,11:00:00,11:00:00,2,Seattle,0
3750723248,3,11:30:00,11:30:00,1,Seattle,0
3750723248,7,12:05:00,12:05:00,2,Seattle,0
3750723249,3,12:20:00,12:20:00,1,Seattle,0
3750723249,7,12:55:00,12:55:00,2,Seattle,0
3750724240,3,04:45:00,04:45:00,1,Seattle,0
3750724240,7,05:20:00,05:20:00,2,Seattle,0
3750724241,3,05:20:00,05:20:00,1,Seattle,0
3750724241,7,05:55:00,05:55:00,2,Seattle,0
37507242410,3,13:15:00,13:15:00,1,Seattle,0
37507242410,7,13:50:00,13:50:00,2,Seattle,0
37507242411,3,14:05:00,14:05:00,1,Seattle,0
37507242411,7,14:40:00,14:40:00,2,Seattle,0
37507242412,3,14:55:00,14:55:00,1,Seattle,0
37507242412,7,15:30:00,15:30:00,2,Seattle,0
37507242413,3,15:50:00,15:50:00,1,Seattle,0
37507242413,7,16:25:00,16:25:00,2,Seattle,0
37507242414,3,16:45:00,16:45:00,1,Seattle,0
37507242414,7,17:20:00,17:20:00,2,Seattle,0
37507242415,3,17:35:00,17:35:00,1,Seattle,0
37507242415,7,18:10:00,18:10:00,2,Seattle,0
37507242416,3,18:40:00,18:40:00,1,Seattle,0
37507242416,7,19:15:00,19:15:00,2,Seattle,0
37507242417,3,19:20:00,19:20:00,1,Seattle,0
37507242417,7,19:55:00,19:55:00,2,Seattle,0
37507242418,3,20:20:00,20:20:00,1,Seattle,0
37507242418,7,20:55:00,20:55:00,2,Seattle,0
37507242419,3,21:00:00,21:00:00,1,Seattle,0
37507242419,7,21:35:00,21:35:00,2,Seattle,0
3750724242,3,06:20:00,06:20:00,1,Seattle,0
3750724242,7,06:55:00,06:55:00,2,Seattle,0
37507242420,3,22:00:00,22:00:00,1,Seattle,0
37507242420,7,22:35:00,22:35:00,2,Seattle,0
37507242421,3,23:30:00,23:30:00,1,Seattle,0
37507242421,7,24:05:00,24:05:00,2,Seattle,0
37507242422,3,24:55:00,24:55:00,1,Seattle,0
37507242422,7,25:30:00,25:30:00,2,Seattle,0
3750724243,3,07:05:00,07:05:00,1,Seattle,0
3750724243,7,07:40:00,07:40:00,2,Seattle,0
3750724244,3,07:55:00,07:55:00,1,Seattle,0
3750724244,7,08:30:00,08:30:00,2,Seattle,0
3750724245,3,08:45:00,08:45:00,1,Seattle,0
3750724245,7,09:20:00,09:20:00,2,Seattle,0
3750724246,3,09:40:00,09:40:00,1,Seattle,0
3750724246,7,10:15:00,10:15:00,2,Seattle,0
3750724247,3,10:25:00,10:25:00,1,Seattle,0
3750724247,7,11:00:00,11:00:00,2,Seattle,0
3750724248,3,11:30:00,11:30:00,1,Seattle,0
3750724248,7,12:05:00,12:05:00,2,Seattle,0
3750724249,3,12:20:00,12:20:00,1,Seattle,0
3750724249,7,12:55:00,12:55:00,2,Seattle,0
3750725240,3,04:45:00,04:45:00,1,Seattle,0
3750725240,7,05:20:00,05:20:00,2,Seattle,0
3750725241,3,05:20:00,05:20:00,1,Seattle,0
3750725241,7,05:55:00,05:55:00,2,Seattle,0
37507252410,3,13:15:00,13:15:00,1,Seattle,0
37507252410,7,13:50:00,13:50:00,2,Seattle,0
37507252411,3,14:05:00,14:05:00,1,Seattle,0
37507252411,7,14:40:00,14:40:00,2,Seattle,0
37507252412,3,14:55:00,14:55:00,1,Seattle,0
37507252412,7,15:30:00,15:30:00,2,Seattle,0
37507252413,3,15:50:00,15:50:00,1,Seattle,0
37507252413,7,16:25:00,16:25:00,2,Seattle,0
37507252414,3,16:45:00,16:45:00,1,Seattle,0
37507252414,7,17:20:00,17:20:00,2,Seattle,0
37507252415,3,17:35:00,17:35:00,1,Seattle,0
37507252415,7,18:10:00,18:10:00,2,Seattle,0
37507252416,3,18:40:00,18:40:00,1,Seattle,0
37507252416,7,19:15:00,19:15:00,2,Seattle,0
37507252417,3,19:20:00,19:20:00,1,Seattle,0
37507252417,7,19:55:00,19:55:00,2,Seattle,0
37507252418,3,20:20:00,20:20:00,1,Seattle,0
37507252418,7,20:55:00,20:55:00,2,Seattle,0
37507252419,3,21:00:00,21:00:00,1,Seattle,0
37507252419,7,21:35:00,21:35:00,2,Seattle,0
3750725242,3,06:20:00,06:20:00,1,Seattle,0
3750725242,7,06:55:00,06:55:00,2,Seattle,0
37507252420,3,22:00:00,22:00:00,1,Seattle,0
37507252420,7,22:35:00,22:35:00,2,Seattle,0
37507252421,3,23:30:00,23:30:00,1,Seattle,0
37507252421,7,24:05:00,24:05:00,2,Seattle,0
37507252422,3,24:55:00,24:55:00,1,Seattle,0
37507252422,7,25:30:00,25:30:00,2,Seattle,0
3750725243,3,07:05:00,07:05:00,1,Seattle,0
3750725243,7,07:40:00,07:40:00,2,Seattle,0
3750725244,3,07:55:00,07:55:00,1,Seattle,0
3750725244,7,08:30:00,08:30:00,2,Seattle,0
3750725245,3,08:45:00,08:45:00,1,Seattle,0
3750725245,7,09:20:00,09:20:00,2,Seattle,0
3750725246,3,09:40:00,09:40:00,1,Seattle,0
3750725246,7,10:15:00,10:15:00,2,Seattle,0
3750725247,3,10:25:00,10:25:00,1,Seattle,0
3750725247,7,11:00:00,11:00:00,2,Seattle,0
3750725248,3,11:30:00,11:30:00,1,Seattle,0
3750725248,7,12:05:00,12:05:00,2,Seattle,0
3750725249,3,12:20:00,12:20:00,1,Seattle,0
3750725249,7,12:55:00,12:55:00,2,Seattle,0
3750726240,3,04:45:00,04:45:00,1,Seattle,0
3750726240,7,05:20:00,05:20:00,2,Seattle,0
3750726241,3,05:20:00,05:20:00,1,Seattle,0
3750726241,7,05:55:00,05:55:00,2,Seattle,0
37507262410,3,13:15:00,13:15:00,1,Seattle,0
37507262410,7,13:50:00,13:50:00,2,Seattle,0
37507262411,3,14:05:00,14:05:00,1,Seattle,0
37507262411,7,14:40:00,14:40:00,2,Seattle,0
37507262412,3,14:55:00,14:55:00,1,Seattle,0
37507262412,7,15:30:00,15:30:00,2,Seattle,0
37507262413,3,15:50:00,15:50:00,1,Seattle,0
37507262413,7,16:25:00,16:25:00,2,Seattle,0
37507262414,3,16:45:00,16:45:00,1,Seattle,0
37507262414,7,17:20:00,17:20:00,2,Seattle,0
37507262415,3,17:35:00,17:35:00,1,Seattle,0
37507262415,7,18:10:00,18:10:00,2,Seattle,0
37507262416,3,18:40:00,18:40:00,1,Seattle,0
37507262416,7,19:15:00,19:15:00,2,Seattle,0
37507262417,3,19:20:00,19:20:00,1,Seattle,0
37507262417,7,19:55:00,19:55:00,2,Seattle,0
37507262418,3,20:20:00,20:20:00,1,Seattle,0
37507262418,7,20:55:00,20:55:00,2,Seattle,0
37507262419,3,21:00:00,21:00:00,1,Seattle,0
37507262419,7,21:35:00,21:35:00,2,Seattle,0
3750726242,3,06:20:00,06:20:00,1,Seattle,0
3750726242,7,06:55:00,06:55:00,2,Seattle,0
37507262420,3,22:00:00,22:00:00,1,Seattle,0
37507262420,7,22:35:00,22:35:00,2,Seattle,0
37507262421,3,23:30:00,23:30:00,1,Seattle,0
37507262421,7,24:05:00,24:05:00,2,Seattle,0
37507262422,3,24:55:00,24:55:00,1,Seattle,0
37507262422,7,25:30:00,25:30:00,2,Seattle,0
3750726243,3,07:05:00,07:05:00,1,Seattle,0
3750726243,7,07:40:00,07:40:00,2,Seattle,0
3750726244,3,07:55:00,07:55:00,1,Seattle,0
3750726244,7,08:30:00,08:30:00,2,Seattle,0
3750726245,3,08:45:00,08:45:00,1,Seattle,0
3750726245,7,09:20:00,09:20:00,2,Seattle,0
3750726246,3,09:40:00,09:40:00,1,Seattle,0
3750726246,7,10:15:00,10:15:00,2,Seattle,0
3750726247,3,10:25:00,10:25:00,1,Seattle,0
3750726247,7,11:00:00,11:00:00,2,Seattle,0
3750726248,3,11:30:00,11:30:00,1,Seattle,0
3750726248,7,12:05:00,12:05:00,2,Seattle,0
3750726249,3,12:20:00,12:20:00,1,Seattle,0
3750726249,7,12:55:00,12:55:00,2,Seattle,0
3750727240,3,05:20:00,05:20:00,1,Seattle,0
